id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,price_outlier_iqr,price_log,price_zscore,price_outlier_z
27370328,"Queen room is arty-chic apartment, Bondi Junction",187619803,Mia,,Waverley,-33.892617088189006,151.25282367003797,private room,109,2,0,,0.0,2,38,sydney,False,4.6913478822291435,-0.314605185721578,False
27370421,Refurbished Art Deco Gem DH538,144710635,Prestige Property Agency,,Sydney,-33.889780170881295,151.21197816823823,entire home/apt,125,3,0,,0.0,13,327,sydney,False,4.8283137373023015,-0.14485767110889167,False
27370792,Sunny & Slick! Walk to Bondi Beach!,205349193,Giles,,Woollahra,-33.887159077375365,151.2638149645448,entire home/apt,150,2,3,2018-08-28,0.78,1,265,sydney,False,5.0106352940962555,0.08110106225249042,False
27370859,Sleek 2 Bed Designer Abode PPT50,144710635,Prestige Property Agency,,Sydney,-33.872726130343985,151.22577173616415,entire home/apt,300,5,0,,0.0,13,197,sydney,False,5.703782474656201,0.9401473632301719,False
27370925,Entertainment and Business Den,160224461,Lisa And Leo,,Sydney,-33.90836749314889,151.21152125004386,entire home/apt,102,2,15,2018-11-21,3.81,19,79,sydney,False,4.624972813284271,-0.3968665856859689,False
27370981,Darlinghurst Sydney Studio TT302,144710635,Prestige Property Agency,,Sydney,-33.87701808843001,151.22239858210918,entire home/apt,127,3,1,2018-10-28,0.73,13,358,sydney,False,4.844187086458591,-0.12518516538532756,False
27371033,Lilyfield Treescape 5km from Sydney centre,6927387,Talitha,,Leichhardt,-33.87225291724721,151.1583867539724,private room,80,1,17,2018-12-04,4.25,1,155,sydney,False,4.382026634673881,-0.697959949296454,False
27371068,Beach on one side Lagoon on the other,82007247,Suzanne,,Warringah,-33.70491770969123,151.30341099771553,entire home/apt,90,5,1,2018-08-06,0.24,1,174,sydney,False,4.499809670330265,-0.5519865053638079,False
27371180,Designer Serviced Huge Studio Apartment,86333173,JeanClaude,,North Sydney,-33.833911016665176,151.21124469758928,entire home/apt,138,1,15,2018-11-29,4.41,2,299,sydney,False,4.927253685157205,-0.022237254251653845,False
27371522,Modern Spacious Studio In Darlinghurst TT304,144710635,Prestige Property Agency,,Sydney,-33.87545672921503,151.22017320753503,entire home/apt,130,3,2,2018-10-21,1.09,13,61,sydney,False,4.867534450455582,-0.09624980036949876,False
27371642,Darlinghurst Spacious Studio TT404,144710635,Prestige Property Agency,,Sydney,-33.877122594700865,151.22148535430077,entire home/apt,127,3,1,2018-11-02,0.83,13,350,sydney,False,4.844187086458591,-0.12518516538532756,False
27371836,Beautiful Bondi Beach Garden Apartment,5069025,Felix,,Waverley,-33.885832099828825,151.27010488987364,entire home/apt,150,2,2,2018-11-11,1.07,1,126,sydney,False,5.0106352940962555,0.08110106225249042,False
27372004,Chic City Abode - Harbour Views 410,144710635,Prestige Property Agency,,Sydney,-33.87717165614966,151.22095830160126,entire home/apt,230,3,1,2018-11-07,1.0,13,346,sydney,False,5.438079308923196,0.6108503133646445,False
27372121,Lovely house near North rocks  shopping center,98124849,Ana,,The Hills Shire,-33.770648950834406,151.02629187564247,entire home/apt,100,1,0,,0.0,1,179,sydney,False,4.605170185988092,-0.4214088102026723,False
27372189,Homebush Happy house,113690477,Bruce,,Strathfield,-33.86538109424823,151.089594357093,shared room,46,1,1,2018-09-13,0.35,2,180,sydney,False,3.828641396489095,-1.3837934276844992,False
